difficulty,winrate,pickPolicy,carryCap,run,period,netWorth
6,1,synergy,off,28,29,-118813.92
6,1,synergy,off,28,30,-110871.80
6,1,synergy,off,28,31,-110807.46
6,1,synergy,off,28,32,-90170.52
6,1,synergy,off,28,33,-89675.52
6,1,synergy,off,28,34,-89021.14
6,1,synergy,off,28,35,-87776.77
6,1,synergy,off,28,36,-85494.27
6,1,synergy,off,28,37,-70622.18
6,1,synergy,off,28,38,-84462.14
6,1,synergy,off,28,39,-83293.39
6,1,synergy,off,28,40,-84347.14
6,1,synergy,off,29,1,-174980.00
6,1,synergy,off,29,2,-174980.00
6,1,synergy,off,29,3,-174980.00
6,1,synergy,off,29,4,-174974.15
6,1,synergy,off,29,5,-174974.15
6,1,synergy,off,29,6,-174934.52
6,1,synergy,off,29,7,-174934.52
6,1,synergy,off,29,8,-174945.20
6,1,synergy,off,29,9,-174940.20
6,1,synergy,off,29,10,-174689.04
6,1,synergy,off,29,11,-174624.46
6,1,synergy,off,29,12,-174057.28
6,1,synergy,off,29,13,-172318.02
6,1,synergy,off,29,14,-174780.97
6,1,synergy,off,29,15,-174832.52
6,1,synergy,off,29,16,-174568.23
6,1,synergy,off,29,17,-174230.76
6,1,synergy,off,29,18,-172610.73
6,1,synergy,off,29,19,-172015.41
6,1,synergy,off,29,20,-173554.49
6,1,synergy,off,29,21,-166849.33
6,1,synergy,off,29,22,-166859.33
6,1,synergy,off,29,23,-166854.33
6,1,synergy,off,29,24,-166022.46
6,1,synergy,off,29,25,-154465.59
6,1,synergy,off,29,26,-99184.11
6,1,synergy,off,29,27,-99169.11
6,1,synergy,off,29,28,-131342.11
6,1,synergy,off,29,29,-71220.24
6,1,synergy,off,29,30,-55717.11
6,1,synergy,off,29,31,-54720.24
6,1,synergy,off,29,32,-141715.24
6,1,synergy,off,29,33,-141567.74
6,1,synergy,off,29,34,-139854.10
6,1,synergy,off,29,35,-88457.43
6,1,synergy,off,29,36,-114271.02
6,1,synergy,off,29,37,-123699.69
6,1,synergy,off,29,38,-124254.69
6,1,synergy,off,29,39,-83820.57
6,1,synergy,off,29,40,-73995.91
10,1,synergy,off,0,1,-999980.00
10,1,synergy,off,0,2,-999980.00
10,1,synergy,off,0,3,-999983.53
10,1,synergy,off,0,4,-999984.55
10,1,synergy,off,0,5,-999969.49
10,1,synergy,off,0,6,-999984.74
10,1,synergy,off,0,7,-999984.74
10,1,synergy,off,0,8,-999968.06
10,1,synergy,off,0,9,-999963.07
10,1,synergy,off,0,10,-999961.94
10,1,synergy,off,0,11,-999963.11
10,1,synergy,off,0,12,-999955.97
10,1,synergy,off,0,13,-999925.39
10,1,synergy,off,0,14,-999920.27
10,1,synergy,off,0,15,-999780.60
10,1,synergy,off,0,16,-999705.99
10,1,synergy,off,0,17,-999184.67
10,1,synergy,off,0,18,-999414.96
10,1,synergy,off,0,19,-994301.23
10,1,synergy,off,0,20,-993631.23
10,1,synergy,off,0,21,-993161.23
10,1,synergy,off,0,22,-986924.75
10,1,synergy,off,0,23,-985194.75
10,1,synergy,off,0,24,-991853.09
10,1,synergy,off,0,25,-987293.09
10,1,synergy,off,0,26,-987774.98
10,1,synergy,off,0,27,-979338.54
10,1,synergy,off,0,28,-982026.04
10,1,synergy,off,0,29,-984846.04
10,1,synergy,off,0,30,-971346.11
10,1,synergy,off,0,31,-975578.91
10,1,synergy,off,0,32,-986183.91
10,1,synergy,off,0,33,-982978.91
10,1,synergy,off,0,34,-982817.99
10,1,synergy,off,0,35,-974564.89
10,1,synergy,off,0,36,-977888.27
10,1,synergy,off,0,37,-976151.71
10,1,synergy,off,0,38,-907933.15
10,1,synergy,off,0,39,-906359.29
10,1,synergy,off,0,40,-940994.29
10,1,synergy,off,1,1,-999980.00
10,1,synergy,off,1,2,-999980.60
10,1,synergy,off,1,3,-999982.90
10,1,synergy,off,1,4,-999981.30
10,1,synergy,off,1,5,-999990.66
10,1,synergy,off,1,6,-999984.00
10,1,synergy,off,1,7,-999984.00
10,1,synergy,off,1,8,-999963.84
10,1,synergy,off,1,9,-999958.84
10,1,synergy,off,1,10,-999877.09
10,1,synergy,off,1,11,-999811.16
10,1,synergy,off,1,12,-999764.08
10,1,synergy,off,1,13,-999720.74
10,1,synergy,off,1,14,-999655.74
10,1,synergy,off,1,15,-999130.74
10,1,synergy,off,1,16,-999057.68
10,1,synergy,off,1,17,-998512.94
10,1,synergy,off,1,18,-999525.01
10,1,synergy,off,1,19,-998958.01
10,1,synergy,off,1,20,-999053.01
10,1,synergy,off,1,21,-998948.01
10,1,synergy,off,1,22,-999038.01
10,1,synergy,off,1,23,-998653.01
10,1,synergy,off,1,24,-997048.01
10,1,synergy,off,1,25,-996863.01
10,1,synergy,off,1,26,-996207.62
10,1,synergy,off,1,27,-995533.53
10,1,synergy,off,1,28,-994654.78
10,1,synergy,off,1,29,-992296.24
10,1,synergy,off,1,30,-997008.91
10,1,synergy,off,1,31,-996864.86
10,1,synergy,off,1,32,-996686.53
10,1,synergy,off,1,33,-996045.73
10,1,synergy,off,1,34,-995845.73
10,1,synergy,off,1,35,-995105.73
10,1,synergy,off,1,36,-993785.73
10,1,synergy,off,1,37,-993021.41
10,1,synergy,off,1,38,-992601.41
10,1,synergy,off,1,39,-992706.41
10,1,synergy,off,1,40,-991831.41
10,1,synergy,off,2,1,-999980.00
10,1,synergy,off,2,2,-999971.90
10,1,synergy,off,2,3,-999979.10
10,1,synergy,off,2,4,-999961.36
10,1,synergy,off,2,5,-999942.16
10,1,synergy,off,2,6,-999935.23
10,1,synergy,off,2,7,-999904.15
10,1,synergy,off,2,8,-999958.16
10,1,synergy,off,2,9,-999927.01
10,1,synergy,off,2,10,-999889.18
10,1,synergy,off,2,11,-999695.58
10,1,synergy,off,2,12,-999545.80
10,1,synergy,off,2,13,-998640.76
10,1,synergy,off,2,14,-997323.45
10,1,synergy,off,2,15,-996278.04
10,1,synergy,off,2,16,-992267.47
10,1,synergy,off,2,17,-991907.47
10,1,synergy,off,2,18,-992002.47
10,1,synergy,off,2,19,-991093.80
10,1,synergy,off,2,20,-990793.80
10,1,synergy,off,2,21,-988644.20
10,1,synergy,off,2,22,-984932.43
10,1,synergy,off,2,23,-982457.23
10,1,synergy,off,2,24,-984598.11
10,1,synergy,off,2,25,-982022.02
10,1,synergy,off,2,26,-980148.07
10,1,synergy,off,2,27,-971833.57
10,1,synergy,off,2,28,-981853.57
10,1,synergy,off,2,29,-981617.44
10,1,synergy,off,2,30,-967181.25
10,1,synergy,off,2,31,-964493.83
10,1,synergy,off,2,32,-964386.64
10,1,synergy,off,2,33,-937284.64
10,1,synergy,off,2,34,-832215.47
10,1,synergy,off,2,35,-766510.43
10,1,synergy,off,2,36,-932190.43
10,1,synergy,off,2,37,-826723.93
10,1,synergy,off,2,38,-826718.93
10,1,synergy,off,2,39,-826107.06
10,1,synergy,off,2,40,-949215.31
10,1,synergy,off,3,1,-999980.00
10,1,synergy,off,3,2,-999960.24
10,1,synergy,off,3,3,-999955.55
10,1,synergy,off,3,4,-999885.43
10,1,synergy,off,3,5,-999886.19
10,1,synergy,off,3,6,-999806.09
10,1,synergy,off,3,7,-999226.65
10,1,synergy,off,3,8,-999232.26
10,1,synergy,off,3,9,-996827.52
10,1,synergy,off,3,10,-996842.52
10,1,synergy,off,3,11,-996717.52
10,1,synergy,off,3,12,-991986.66
10,1,synergy,off,3,13,-983716.81
10,1,synergy,off,3,14,-984356.81
10,1,synergy,off,3,15,-984138.99
10,1,synergy,off,3,16,-991852.03
10,1,synergy,off,3,17,-990567.03
10,1,synergy,off,3,18,-989629.85
10,1,synergy,off,3,19,-989082.38
10,1,synergy,off,3,20,-988343.60
10,1,synergy,off,3,21,-980703.94
10,1,synergy,off,3,22,-964718.07
10,1,synergy,off,3,23,-961662.24
10,1,synergy,off,3,24,-975027.24
10,1,synergy,off,3,25,-964807.87
10,1,synergy,off,3,26,-953982.87
10,1,synergy,off,3,27,-729118.34
10,1,synergy,off,3,28,-895412.27
10,1,synergy,off,3,29,-847474.77
10,1,synergy,off,3,30,-841609.77
10,1,synergy,off,3,31,-838302.88
10,1,synergy,off,3,32,-870992.88
10,1,synergy,off,3,33,-865222.88
10,1,synergy,off,3,34,-858832.88
10,1,synergy,off,3,35,-851482.88
10,1,synergy,off,3,36,-832597.88
10,1,synergy,off,3,37,-699809.45
10,1,synergy,off,3,38,-700084.45
10,1,synergy,off,3,39,-699019.45
10,1,synergy,off,3,40,-737549.45
10,1,synergy,off,4,1,-999980.00
10,1,synergy,off,4,2,-999982.63
10,1,synergy,off,4,3,-999963.25
10,1,synergy,off,4,4,-999956.45
10,1,synergy,off,4,5,-998899.53
10,1,synergy,off,4,6,-997837.61
10,1,synergy,off,4,7,-998035.09
10,1,synergy,off,4,8,-998798.88
10,1,synergy,off,4,9,-998523.88
10,1,synergy,off,4,10,-998336.01
10,1,synergy,off,4,11,-997672.40
10,1,synergy,off,4,12,-995747.40
10,1,synergy,off,4,13,-993997.16
10,1,synergy,off,4,14,-992371.11
10,1,synergy,off,4,15,-991911.11
10,1,synergy,off,4,16,-991496.11
10,1,synergy,off,4,17,-991801.11
10,1,synergy,off,4,18,-990221.11
10,1,synergy,off,4,19,-987246.11
10,1,synergy,off,4,20,-981701.43
10,1,synergy,off,4,21,-972051.91
10,1,synergy,off,4,22,-971395.66
10,1,synergy,off,4,23,-992982.13
10,1,synergy,off,4,24,-991905.85
10,1,synergy,off,4,25,-991926.95
10,1,synergy,off,4,26,-990403.80
10,1,synergy,off,4,27,-989502.57
10,1,synergy,off,4,28,-983228.53
10,1,synergy,off,4,29,-983586.02
10,1,synergy,off,4,30,-978093.74
10,1,synergy,off,4,31,-972817.81
10,1,synergy,off,4,32,-986850.31
10,1,synergy,off,4,33,-986577.81
10,1,synergy,off,4,34,-986789.81
10,1,synergy,off,4,35,-986597.31
10,1,synergy,off,4,36,-980751.95
10,1,synergy,off,4,37,-971443.10
10,1,synergy,off,4,38,-970830.60
10,1,synergy,off,4,39,-964399.35
10,1,synergy,off,4,40,-981485.60
10,1,synergy,off,5,1,-999980.00
10,1,synergy,off,5,2,-999980.00
10,1,synergy,off,5,3,-999980.00
10,1,synergy,off,5,4,-999980.00
10,1,synergy,off,5,5,-999980.00
10,1,synergy,off,5,6,-999970.90
10,1,synergy,off,5,7,-999975.16
10,1,synergy,off,5,8,-999974.11
10,1,synergy,off,5,9,-999969.03
10,1,synergy,off,5,10,-999970.90
10,1,synergy,off,5,11,-999970.90
10,1,synergy,off,5,12,-999737.09
10,1,synergy,off,5,13,-999436.53
10,1,synergy,off,5,14,-999229.74
10,1,synergy,off,5,15,-996942.83
10,1,synergy,off,5,16,-992221.19
10,1,synergy,off,5,17,-985001.19
10,1,synergy,off,5,18,-954253.66
10,1,synergy,off,5,19,-954216.16
10,1,synergy,off,5,20,-973553.66
10,1,synergy,off,5,21,-970217.72
10,1,synergy,off,5,22,-968913.04
10,1,synergy,off,5,23,-968973.04
10,1,synergy,off,5,24,-967991.16
10,1,synergy,off,5,25,-965715.54
10,1,synergy,off,5,26,-961894.93
10,1,synergy,off,5,27,-962064.93
10,1,synergy,off,5,28,-962924.93
10,1,synergy,off,5,29,-948471.80
10,1,synergy,off,5,30,-958326.48
10,1,synergy,off,5,31,-955260.07
10,1,synergy,off,5,32,-959695.82
10,1,synergy,off,5,33,-942000.04
10,1,synergy,off,5,34,-920242.23
10,1,synergy,off,5,35,-920247.23
10,1,synergy,off,5,36,-935085.98
10,1,synergy,off,5,37,-935500.98
10,1,synergy,off,5,38,-925203.17
10,1,synergy,off,5,39,-941687.88
10,1,synergy,off,5,40,-929737.21
10,1,synergy,off,6,1,-999980.00
10,1,synergy,off,6,2,-999959.93
10,1,synergy,off,6,3,-999959.93
10,1,synergy,off,6,4,-999937.77
10,1,synergy,off,6,5,-999937.77
10,1,synergy,off,6,6,-999913.56
10,1,synergy,off,6,7,-999913.56
10,1,synergy,off,6,8,-999947.06
10,1,synergy,off,6,9,-999941.32
10,1,synergy,off,6,10,-999939.04
10,1,synergy,off,6,11,-999964.49
10,1,synergy,off,6,12,-999988.31
10,1,synergy,off,6,13,-999988.31
10,1,synergy,off,6,14,-999988.31
10,1,synergy,off,6,15,-999988.31
10,1,synergy,off,6,16,-999988.31
10,1,synergy,off,6,17,-999978.31
10,1,synergy,off,6,18,-999978.31
10,1,synergy,off,6,19,-999938.21
10,1,synergy,off,6,20,-999988.21
10,1,synergy,off,6,21,-999988.87
10,1,synergy,off,6,22,-999938.01
10,1,synergy,off,6,23,-999931.01
10,1,synergy,off,6,24,-999951.12
10,1,synergy,off,6,25,-999905.73
10,1,synergy,off,6,26,-999864.35
10,1,synergy,off,6,27,-999905.49
10,1,synergy,off,6,28,-999373.39
10,1,synergy,off,6,29,-999276.67
10,1,synergy,off,6,30,-998304.25
10,1,synergy,off,6,31,-997905.69
10,1,synergy,off,6,32,-992417.82
10,1,synergy,off,6,33,-991620.32
10,1,synergy,off,6,34,-988973.36
10,1,synergy,off,6,35,-987275.06
10,1,synergy,off,6,36,-982543.13
10,1,synergy,off,6,37,-982323.13
10,1,synergy,off,6,38,-981301.50
10,1,synergy,off,6,39,-978026.63
10,1,synergy,off,6,40,-976333.51
10,1,synergy,off,7,1,-999980.00
10,1,synergy,off,7,2,-999980.00
10,1,synergy,off,7,3,-999980.00
10,1,synergy,off,7,4,-999592.00
10,1,synergy,off,7,5,-999397.16
10,1,synergy,off,7,6,-999139.74
10,1,synergy,off,7,7,-999105.14
10,1,synergy,off,7,8,-999727.46
10,1,synergy,off,7,9,-999632.14
10,1,synergy,off,7,10,-998932.47
10,1,synergy,off,7,11,-998412.09
10,1,synergy,off,7,12,-999666.58
10,1,synergy,off,7,13,-999435.96
10,1,synergy,off,7,14,-998052.15
10,1,synergy,off,7,15,-996127.55
10,1,synergy,off,7,16,-989518.71
10,1,synergy,off,7,17,-972475.27
10,1,synergy,off,7,18,-966433.18
10,1,synergy,off,7,19,-966658.18
10,1,synergy,off,7,20,-964032.12
10,1,synergy,off,7,21,-963282.12
10,1,synergy,off,7,22,-890241.79
10,1,synergy,off,7,23,-884860.33
10,1,synergy,off,7,24,-959372.05
10,1,synergy,off,7,25,-958307.43
10,1,synergy,off,7,26,-949217.99
10,1,synergy,off,7,27,-948797.93
10,1,synergy,off,7,28,-944570.49
10,1,synergy,off,7,29,-932027.07
10,1,synergy,off,7,30,-944259.50
10,1,synergy,off,7,31,-952549.83
10,1,synergy,off,7,32,-918590.94
10,1,synergy,off,7,33,-915055.94
10,1,synergy,off,7,34,-925485.94
10,1,synergy,off,7,35,-889147.57
10,1,synergy,off,7,36,-891361.69
10,1,synergy,off,7,37,-892861.69
10,1,synergy,off,7,38,-902871.69
10,1,synergy,off,7,39,-901196.13
10,1,synergy,off,7,40,-882320.82
10,1,synergy,off,8,1,-999980.00
10,1,synergy,off,8,2,-999976.02
10,1,synergy,off,8,3,-999976.02
10,1,synergy,off,8,4,-999949.84
10,1,synergy,off,8,5,-999949.84
10,1,synergy,off,8,6,-999931.60
10,1,synergy,off,8,7,-999932.65
10,1,synergy,off,8,8,-999974.90
10,1,synergy,off,8,9,-999961.66
10,1,synergy,off,8,10,-999954.11
10,1,synergy,off,8,11,-999932.18
10,1,synergy,off,8,12,-999820.63
10,1,synergy,off,8,13,-999341.87
10,1,synergy,off,8,14,-998428.29
10,1,synergy,off,8,15,-998665.17
10,1,synergy,off,8,16,-998580.55
10,1,synergy,off,8,17,-994008.29
10,1,synergy,off,8,18,-991730.94
10,1,synergy,off,8,19,-973105.90
10,1,synergy,off,8,20,-989796.90
10,1,synergy,off,8,21,-986531.90
10,1,synergy,off,8,22,-965328.90
10,1,synergy,off,8,23,-965053.90
10,1,synergy,off,8,24,-982311.90
10,1,synergy,off,8,25,-982331.90
10,1,synergy,off,8,26,-981931.90
10,1,synergy,off,8,27,-980554.80
10,1,synergy,off,8,28,-976331.21
10,1,synergy,off,8,29,-958788.53
10,1,synergy,off,8,30,-947943.88
10,1,synergy,off,8,31,-923666.77
10,1,synergy,off,8,32,-637975.36
10,1,synergy,off,8,33,-603539.92
10,1,synergy,off,8,34,-599299.30
10,1,synergy,off,8,35,306039.86
10,1,synergy,off,8,36,249952.36
10,1,synergy,off,8,37,256334.86
10,1,synergy,off,8,38,262655.55
10,1,synergy,off,8,39,268865.55
10,1,synergy,off,8,40,-223255.36
10,1,synergy,off,9,1,-999980.00
10,1,synergy,off,9,2,-999977.79
10,1,synergy,off,9,3,-999977.79
10,1,synergy,off,9,4,-999978.69
10,1,synergy,off,9,5,-999955.32
10,1,synergy,off,9,6,-999934.77
10,1,synergy,off,9,7,-999934.77
10,1,synergy,off,9,8,-999880.78
10,1,synergy,off,9,9,-999793.33
10,1,synergy,off,9,10,-999297.39
10,1,synergy,off,9,11,-998778.64
10,1,synergy,off,9,12,-993607.09
10,1,synergy,off,9,13,-993712.09
10,1,synergy,off,9,14,-993802.09
10,1,synergy,off,9,15,-993577.09
10,1,synergy,off,9,16,-986367.23
10,1,synergy,off,9,17,-968131.22
10,1,synergy,off,9,18,-916047.64
10,1,synergy,off,9,19,-785571.63
10,1,synergy,off,9,20,-810420.73
10,1,synergy,off,9,21,-734591.52
10,1,synergy,off,9,22,-731829.02
10,1,synergy,off,9,23,-704575.89
10,1,synergy,off,9,24,-966619.08
10,1,synergy,off,9,25,-961937.20
10,1,synergy,off,9,26,-961957.20
10,1,synergy,off,9,27,-952995.95
10,1,synergy,off,9,28,-958015.95
10,1,synergy,off,9,29,-956932.20
10,1,synergy,off,9,30,-945771.22
10,1,synergy,off,9,31,-889029.73
10,1,synergy,off,9,32,-917610.73
10,1,synergy,off,9,33,-881240.23
10,1,synergy,off,9,34,-722364.64
10,1,synergy,off,9,35,-722414.64
10,1,synergy,off,9,36,-785221.52
10,1,synergy,off,9,37,-732412.39
10,1,synergy,off,9,38,-731399.02
10,1,synergy,off,9,39,-731604.02
10,1,synergy,off,9,40,-756668.64
10,1,synergy,off,10,1,-999980.00
10,1,synergy,off,10,2,-999980.00
10,1,synergy,off,10,3,-999980.00
10,1,synergy,off,10,4,-999980.00
10,1,synergy,off,10,5,-999975.61
10,1,synergy,off,10,6,-999987.81
10,1,synergy,off,10,7,-999987.81
10,1,synergy,off,10,8,-999993.90
10,1,synergy,off,10,9,-999988.90
10,1,synergy,off,10,10,-999988.90
10,1,synergy,off,10,11,-999986.50
10,1,synergy,off,10,12,-999986.50
10,1,synergy,off,10,13,-999984.15
10,1,synergy,off,10,14,-999976.11
10,1,synergy,off,10,15,-999971.78
10,1,synergy,off,10,16,-999972.90
10,1,synergy,off,10,17,-999954.78
10,1,synergy,off,10,18,-999954.99
10,1,synergy,off,10,19,-999888.03
10,1,synergy,off,10,20,-999934.87
10,1,synergy,off,10,21,-999934.73
10,1,synergy,off,10,22,-999590.20
10,1,synergy,off,10,23,-997064.01
10,1,synergy,off,10,24,-988954.40
10,1,synergy,off,10,25,-928972.98
10,1,synergy,off,10,26,-927205.98
10,1,synergy,off,10,27,-913991.32
10,1,synergy,off,10,28,-940553.82
10,1,synergy,off,10,29,-758655.33
10,1,synergy,off,10,30,-757558.15
10,1,synergy,off,10,31,-757383.15
10,1,synergy,off,10,32,-932726.90
10,1,synergy,off,10,33,-822656.90
10,1,synergy,off,10,34,-482446.98
10,1,synergy,off,10,35,-471146.98
10,1,synergy,off,10,36,-485466.98
10,1,synergy,off,10,37,-557754.44
10,1,synergy,off,10,38,-555294.44
10,1,synergy,off,10,39,-549624.44
10,1,synergy,off,10,40,-567860.63
10,1,synergy,off,11,1,-999980.00
10,1,synergy,off,11,2,-999974.68
10,1,synergy,off,11,3,-999960.28
10,1,synergy,off,11,4,-999960.28
10,1,synergy,off,11,5,-999960.28
10,1,synergy,off,11,6,-999960.28
10,1,synergy,off,11,7,-999918.96
10,1,synergy,off,11,8,-999928.20
10,1,synergy,off,11,9,-999846.76
10,1,synergy,off,11,10,-999846.76
10,1,synergy,off,11,11,-999828.56
10,1,synergy,off,11,12,-999339.89
10,1,synergy,off,11,13,-999375.58
10,1,synergy,off,11,14,-998794.79
10,1,synergy,off,11,15,-997892.04
10,1,synergy,off,11,16,-997277.23
10,1,synergy,off,11,17,-996244.51
10,1,synergy,off,11,18,-992057.54
10,1,synergy,off,11,19,-991912.91
10,1,synergy,off,11,20,-982927.54
10,1,synergy,off,11,21,-982277.78
10,1,synergy,off,11,22,-946556.16
10,1,synergy,off,11,23,-946094.47
10,1,synergy,off,11,24,-971769.47
10,1,synergy,off,11,25,-959933.45
10,1,synergy,off,11,26,-960388.45
10,1,synergy,off,11,27,-962178.45
10,1,synergy,off,11,28,-938296.47
10,1,synergy,off,11,29,-936742.72
10,1,synergy,off,11,30,-935923.47
10,1,synergy,off,11,31,-934984.15
10,1,synergy,off,11,32,-905451.88
10,1,synergy,off,11,33,-856379.88
10,1,synergy,off,11,34,-830035.06
10,1,synergy,off,11,35,-825896.44
10,1,synergy,off,11,36,-827980.69
10,1,synergy,off,11,37,-790147.46
10,1,synergy,off,11,38,-784908.15
10,1,synergy,off,11,39,-783380.69
10,1,synergy,off,11,40,-738914.31
10,1,synergy,off,12,1,-999980.00
10,1,synergy,off,12,2,-999980.20
10,1,synergy,off,12,3,-999980.40
10,1,synergy,off,12,4,-999977.35
10,1,synergy,off,12,5,-999977.35
10,1,synergy,off,12,6,-999970.18
10,1,synergy,off,12,7,-999838.92
10,1,synergy,off,12,8,-999672.14
10,1,synergy,off,12,9,-999487.38
10,1,synergy,off,12,10,-999288.38
10,1,synergy,off,12,11,-998639.34
10,1,synergy,off,12,12,-998300.40
10,1,synergy,off,12,13,-997380.40
10,1,synergy,off,12,14,-996562.93
10,1,synergy,off,12,15,-996220.23
10,1,synergy,off,12,16,-992291.73
10,1,synergy,off,12,17,-988368.91
10,1,synergy,off,12,18,-983340.80
10,1,synergy,off,12,19,-982745.80
10,1,synergy,off,12,20,-991504.92
10,1,synergy,off,12,21,-990819.92
10,1,synergy,off,12,22,-986229.92
10,1,synergy,off,12,23,-984116.40
10,1,synergy,off,12,24,-959675.54
10,1,synergy,off,12,25,-956620.54
10,1,synergy,off,12,26,-956605.54
10,1,synergy,off,12,27,-956035.54
10,1,synergy,off,12,28,-954425.20
10,1,synergy,off,12,29,-950905.20
10,1,synergy,off,12,30,-941603.70
10,1,synergy,off,12,31,-938426.38
10,1,synergy,off,12,32,-940731.38
10,1,synergy,off,12,33,-940909.54
10,1,synergy,off,12,34,-917890.75
10,1,synergy,off,12,35,-905355.05
10,1,synergy,off,12,36,-895970.74
10,1,synergy,off,12,37,-869044.58
10,1,synergy,off,12,38,-863525.96
10,1,synergy,off,12,39,-862503.08
10,1,synergy,off,12,40,-877698.13
10,1,synergy,off,13,1,-999980.00
10,1,synergy,off,13,2,-999979.10
10,1,synergy,off,13,3,-999979.10
10,1,synergy,off,13,4,-999983.70
10,1,synergy,off,13,5,-999983.70
10,1,synergy,off,13,6,-999969.08
10,1,synergy,off,13,7,-999976.56
10,1,synergy,off,13,8,-999967.80
10,1,synergy,off,13,9,-999908.91
10,1,synergy,off,13,10,-999892.43
10,1,synergy,off,13,11,-999750.67
10,1,synergy,off,13,12,-999750.67
10,1,synergy,off,13,13,-999239.65
10,1,synergy,off,13,14,-999026.68
10,1,synergy,off,13,15,-998647.53
10,1,synergy,off,13,16,-995573.73
10,1,synergy,off,13,17,-994978.73
10,1,synergy,off,13,18,-993690.87
10,1,synergy,off,13,19,-992202.78
10,1,synergy,off,13,20,-991976.41
10,1,synergy,off,13,21,-990493.02
10,1,synergy,off,13,22,-990216.88
10,1,synergy,off,13,23,-988192.17
10,1,synergy,off,13,24,-986727.69
10,1,synergy,off,13,25,-984254.65
10,1,synergy,off,13,26,-980122.37
10,1,synergy,off,13,27,-979422.37
10,1,synergy,off,13,28,-980200.77
10,1,synergy,off,13,29,-979420.77
10,1,synergy,off,13,30,-979665.77
10,1,synergy,off,13,31,-978120.55
10,1,synergy,off,13,32,-974494.41
10,1,synergy,off,13,33,-924722.14
10,1,synergy,off,13,34,-924047.14
10,1,synergy,off,13,35,-922466.86
10,1,synergy,off,13,36,-956155.52
10,1,synergy,off,13,37,-928465.52
10,1,synergy,off,13,38,-925686.77
10,1,synergy,off,13,39,-915530.77
10,1,synergy,off,13,40,-918954.51
10,1,synergy,off,14,1,-999980.00
10,1,synergy,off,14,2,-999970.05
10,1,synergy,off,14,3,-999866.97
10,1,synergy,off,14,4,-999827.49
10,1,synergy,off,14,5,-999785.46
10,1,synergy,off,14,6,-999322.55
10,1,synergy,off,14,7,-999136.40
10,1,synergy,off,14,8,-999308.58
10,1,synergy,off,14,9,-997756.92
10,1,synergy,off,14,10,-997553.58
10,1,synergy,off,14,11,-997608.58
10,1,synergy,off,14,12,-998239.29
10,1,synergy,off,14,13,-997162.26
10,1,synergy,off,14,14,-996231.86
10,1,synergy,off,14,15,-988570.91
10,1,synergy,off,14,16,-988170.91
10,1,synergy,off,14,17,-979907.27
10,1,synergy,off,14,18,-978042.77
10,1,synergy,off,14,19,-977907.77
10,1,synergy,off,14,20,-988657.77
10,1,synergy,off,14,21,-992212.92
10,1,synergy,off,14,22,-996128.70
10,1,synergy,off,14,23,-996189.69
10,1,synergy,off,14,24,-996436.60
10,1,synergy,off,14,25,-996417.30
10,1,synergy,off,14,26,-996385.05
10,1,synergy,off,14,27,-996421.56
10,1,synergy,off,14,28,-996380.33
10,1,synergy,off,14,29,-996377.97
10,1,synergy,off,14,30,-996363.48
10,1,synergy,off,14,31,-996128.29
10,1,synergy,off,14,32,-995878.93
10,1,synergy,off,14,33,-993349.70
10,1,synergy,off,14,34,-989788.45
10,1,synergy,off,14,35,-984615.47
10,1,synergy,off,14,36,-983551.72
10,1,synergy,off,14,37,-980368.82
10,1,synergy,off,14,38,-981733.82
10,1,synergy,off,14,39,-778922.62
10,1,synergy,off,14,40,-906152.62
10,1,synergy,off,15,1,-999980.00
10,1,synergy,off,15,2,-999963.53
10,1,synergy,off,15,3,-999963.53
10,1,synergy,off,15,4,-999963.53
10,1,synergy,off,15,5,-999963.53
10,1,synergy,off,15,6,-999959.25
10,1,synergy,off,15,7,-999961.05
10,1,synergy,off,15,8,-999938.42
10,1,synergy,off,15,9,-999933.42
10,1,synergy,off,15,10,-999959.74
10,1,synergy,off,15,11,-999963.63
10,1,synergy,off,15,12,-999947.07
10,1,synergy,off,15,13,-999907.90
10,1,synergy,off,15,14,-999745.91
10,1,synergy,off,15,15,-999098.22
10,1,synergy,off,15,16,-997908.84
10,1,synergy,off,15,17,-996641.83
10,1,synergy,off,15,18,-998859.80
10,1,synergy,off,15,19,-993344.49
10,1,synergy,off,15,20,-991640.50
10,1,synergy,off,15,21,-989919.37
10,1,synergy,off,15,22,-985345.49
10,1,synergy,off,15,23,-988956.01
10,1,synergy,off,15,24,-987780.01
10,1,synergy,off,15,25,-953617.75
10,1,synergy,off,15,26,-890029.54
10,1,synergy,off,15,27,-884327.16
10,1,synergy,off,15,28,-917391.66
10,1,synergy,off,15,29,-821478.54
10,1,synergy,off,15,30,-820962.91
10,1,synergy,off,15,31,-820498.85
10,1,synergy,off,15,32,-806018.22
10,1,synergy,off,15,33,-805408.22
10,1,synergy,off,15,34,-803003.31
10,1,synergy,off,15,35,-805511.09
10,1,synergy,off,15,36,-803904.16
10,1,synergy,off,15,37,-801346.38
10,1,synergy,off,15,38,-798983.94
10,1,synergy,off,15,39,-754382.00
10,1,synergy,off,15,40,-763353.56
10,1,synergy,off,16,1,-999980.00
10,1,synergy,off,16,2,-999976.14
10,1,synergy,off,16,3,-999959.64
10,1,synergy,off,16,4,-999979.82
10,1,synergy,off,16,5,-999986.98
10,1,synergy,off,16,6,-999980.66
